# x_m,y_m,w_tr_right_m,w_tr_left_m
-1.78,-5.7375,0.6625,0.6625,
-1.78,-5.75,0.6625,0.6625,
-1.78,-5.7625,0.6626,0.6626,
-1.78,-5.775,0.663,0.663,
-1.78,-5.7875,0.6636,0.6636,
-1.78,-5.8,0.6644,0.6644,
-1.7675,-5.8125,0.6779,0.6779,
-1.7675,-5.825,0.6792,0.6792,
-1.7675,-5.8375,0.6806,0.6806,
-1.7675,-5.85,0.6824,0.6824,
-1.7675,-5.8625,0.6843,0.6843,
-1.7675,-5.875,0.6865,0.6865,
-1.7675,-5.8875,0.6875,0.6875,
-1.7675,-5.9,0.6875,0.6875,
-1.7675,-5.9125,0.6875,0.6875,
-1.755,-5.925,0.7,0.7,
-1.755,-5.9375,0.7,0.7,
-1.755,-5.95,0.7,0.7,
-1.755,-5.9625,0.7,0.7,
-1.755,-5.975,0.7001,0.7001,
-1.755,-5.9875,0.7004,0.7004,
-1.755,-6,0.701,0.701,
-1.755,-6.0125,0.7018,0.7018,
-1.755,-6.025,0.7028,0.7028,
-1.755,-6.0375,0.704,0.704,
-1.755,-6.05,0.7054,0.7054,
-1.755,-6.0625,0.7071,0.7071,
-1.7425,-6.075,0.7213,0.7213,
-1.7425,-6.0875,0.7234,0.7234,
-1.7425,-6.1,0.725,0.725,
-1.7425,-6.1125,0.725,0.725,
-1.7425,-6.125,0.725,0.725,
-1.7425,-6.1375,0.725,0.725,
-1.7425,-6.15,0.725,0.725,
-1.7425,-6.1625,0.725,0.725,
-1.73,-6.175,0.7375,0.7375,
-1.73,-6.1875,0.7376,0.7376,
-1.73,-6.2,0.7379,0.7379,
-1.73,-6.2125,0.7385,0.7385,
-1.73,-6.225,0.7392,0.7392,
-1.73,-6.2375,0.7401,0.7401,
-1.73,-6.25,0.7413,0.7413,
-1.73,-6.2625,0.7427,0.7427,
-1.73,-6.275,0.7442,0.7442,
-1.73,-6.2875,0.746,0.746,
-1.73,-6.3,0.748,0.748,
-1.73,-6.3125,0.75,0.75,
-1.7175,-6.325,0.7625,0.7625,
-1.7175,-6.3375,0.7625,0.7625,
-1.7175,-6.35,0.7625,0.7625,
-1.7175,-6.3625,0.7625,0.7625,
-1.7175,-6.375,0.7625,0.7625,
-1.7175,-6.3875,0.7625,0.7625,
-1.7175,-6.4,0.7626,0.7626,
-1.7175,-6.4125,0.7629,0.7629,
-1.7175,-6.425,0.7634,0.7634,
-1.7175,-6.4375,0.7641,0.7641,
-1.7175,-6.45,0.7651,0.7651,
-1.7175,-6.4625,0.7662,0.7662,
-1.7175,-6.475,0.7675,0.7675,
-1.7175,-6.4875,0.769,0.769,
-1.7175,-6.5,0.7708,0.7708,
-1.7175,-6.5125,0.7727,0.7727,
-1.705,-6.525,0.7871,0.7871,
-1.705,-6.5375,0.7875,0.7875,
-1.705,-6.55,0.7875,0.7875,
-1.705,-6.5625,0.7875,0.7875,
-1.705,-6.575,0.7875,0.7875,
-1.705,-6.5875,0.7875,0.7875,
-1.705,-6.6,0.7875,0.7875,
-1.705,-6.6125,0.7876,0.7876,
-1.705,-6.625,0.7879,0.7879,
-1.705,-6.6375,0.7884,0.7884,
-1.6925,-6.65,0.8016,0.8016,
-1.6925,-6.6625,0.8024,0.8024,
-1.6925,-6.675,0.8035,0.8035,
-1.68,-6.6875,0.8172,0.8172,
-1.68,-6.7,0.8186,0.8186,
-1.6675,-6.7125,0.8326,0.8326,
-1.6675,-6.725,0.8344,0.8344,
-1.6675,-6.7375,0.8364,0.8364,
-1.6675,-6.75,0.8375,0.8375,
-1.655,-6.7625,0.8339,0.8339,
-1.655,-6.775,0.8364,0.8364,
-1.6425,-6.7875,0.8262,0.8262,
-1.6425,-6.8,0.8286,0.8286,
-1.6425,-6.8125,0.8311,0.8311,
-1.63,-6.825,0.8217,0.8217,
-1.63,-6.8375,0.8246,0.8246,
-1.63,-6.85,0.8277,0.8277,
-1.63,-6.8625,0.831,0.831,
-1.6175,-6.875,0.8217,0.8217,
-1.6175,-6.8875,0.8246,0.8246,
-1.605,-6.9,0.8157,0.8157,
-1.605,-6.9125,0.8189,0.8189,
-1.605,-6.925,0.8217,0.8217,
-1.5925,-6.9375,0.8117,0.8117,
-1.5925,-6.95,0.8139,0.8139,
-1.5925,-6.9625,0.8163,0.8163,
-1.5925,-6.975,0.8189,0.8189,
-1.58,-6.9875,0.8095,0.8095,
-1.5675,-7,0.8004,0.8004,
-1.5675,-7.0125,0.8036,0.8036,
-1.5675,-7.025,0.807,0.807,
-1.555,-7.0375,0.7986,0.7986,
-1.555,-7.05,0.8024,0.8024,
-1.555,-7.0625,0.8064,0.8064,
-1.555,-7.075,0.8106,0.8106,
-1.5425,-7.0875,0.8032,0.8032,
-1.53,-7.1,0.7962,0.7962,
-1.53,-7.1125,0.801,0.801,
-1.53,-7.125,0.8059,0.8059,
-1.5175,-7.1375,0.7997,0.7997,
-1.5175,-7.15,0.8051,0.8051,
-1.5175,-7.1625,0.8106,0.8106,
-1.505,-7.175,0.8051,0.8051,
-1.4925,-7.1875,0.7994,0.7994,
-1.4925,-7.2,0.8052,0.8052,
-1.4925,-7.2125,0.8111,0.8111,
-1.48,-7.225,0.8051,0.8051,
-1.48,-7.2375,0.8106,0.8106,
-1.4675,-7.25,0.8052,0.8052,
-1.4675,-7.2625,0.8111,0.8111,
-1.455,-7.275,0.8062,0.8062,
-1.455,-7.2875,0.8125,0.8125,
-1.455,-7.3,0.8189,0.8189,
-1.4425,-7.3125,0.8149,0.8149,
-1.43,-7.325,0.8111,0.8111,
-1.4175,-7.3375,0.8062,0.8062,
-1.4175,-7.35,0.8125,0.8125,
-1.405,-7.3625,0.8083,0.8083,
-1.3925,-7.375,0.8044,0.8044,
-1.3925,-7.3875,0.8112,0.8112,
-1.38,-7.4,0.808,0.808,
-1.3675,-7.4125,0.8051,0.8051,
-1.355,-7.425,0.8025,0.8025,
-1.355,-7.4375,0.8102,0.8102,
-1.3425,-7.45,0.808,0.808,
-1.33,-7.4625,0.8051,0.8051,
-1.3175,-7.475,0.8025,0.8025,
-1.3175,-7.4875,0.8083,0.8083,
-1.305,-7.5,0.8083,0.8083,
-1.2925,-7.5125,0.8067,0.8067,
-1.28,-7.525,0.8055,0.8055,
-1.2675,-7.5375,0.8048,0.8048,
-1.2675,-7.55,0.8044,0.8044,
-1.255,-7.5625,0.8044,0.8044,
-1.2425,-7.575,0.8044,0.8044,
-1.23,-7.5875,0.8025,0.8025,
-1.2175,-7.6,0.8004,0.8004,
-1.205,-7.6125,0.7986,0.7986,
-1.1925,-7.6125,0.8048,0.8048,
-1.18,-7.625,0.8055,0.8055,
-1.1675,-7.6375,0.8048,0.8048,
-1.155,-7.65,0.8025,0.8025,
-1.1425,-7.65,0.8004,0.8004,
-1.13,-7.6625,0.8025,0.8025,
-1.1175,-7.675,0.8051,0.8051,
-1.105,-7.6875,0.8055,0.8055,
-1.0925,-7.7,0.8048,0.8048,
-1.08,-7.7,0.8025,0.8025,
-1.0675,-7.7125,0.8051,0.8051,
-1.055,-7.725,0.808,0.808,
-1.0425,-7.7375,0.8102,0.8102,
-1.03,-7.7375,0.8025,0.8025,
-1.0175,-7.75,0.8051,0.8051,
-1.005,-7.7625,0.808,0.808,
-0.9925,-7.775,0.8112,0.8112,
-0.98,-7.7875,0.8149,0.8149,
-0.9675,-7.8,0.8149,0.8149,
-0.955,-7.8,0.8112,0.8112,
-0.9425,-7.8125,0.8149,0.8149,
-0.93,-7.825,0.8182,0.8182,
-0.9175,-7.825,0.8112,0.8112,
-0.905,-7.8375,0.8149,0.8149,
-0.8925,-7.85,0.8189,0.8189,
-0.88,-7.8625,0.8233,0.8233,
-0.8675,-7.8625,0.8171,0.8171,
-0.855,-7.875,0.8217,0.8217,
-0.8425,-7.8875,0.8254,0.8254,
-0.83,-7.8875,0.8182,0.8182,
-0.8175,-7.9,0.8217,0.8217,
-0.805,-7.9125,0.8255,0.8255,
-0.7925,-7.9125,0.8189,0.8189,
-0.78,-7.925,0.8233,0.8233,
-0.7675,-7.9375,0.828,0.828,
-0.755,-7.9375,0.8221,0.8221,
-0.7425,-7.95,0.8274,0.8274,
-0.73,-7.9625,0.833,0.833,
-0.7175,-7.9625,0.8274,0.8274,
-0.705,-7.975,0.833,0.833,
-0.6925,-7.975,0.8274,0.8274,
-0.68,-7.9875,0.833,0.833,
-0.6675,-8,0.8385,0.8385,
-0.655,-8.0125,0.8442,0.8442,
-0.6425,-8.025,0.8497,0.8497,
-0.63,-8.025,0.8443,0.8443,
-0.6175,-8.0375,0.8504,0.8504,
-0.605,-8.0375,0.8453,0.8453,
-0.5925,-8.05,0.8519,0.8519,
-0.58,-8.0625,0.8589,0.8589,
-0.5675,-8.075,0.8661,0.8661,
-0.555,-8.0875,0.8732,0.8732,
-0.5425,-8.1,0.8798,0.8798,
-0.53,-8.1125,0.8867,0.8867,
-0.5175,-8.125,0.8939,0.8939,
-0.505,-8.1375,0.9002,0.9002,
-0.4925,-8.15,0.9062,0.9062,
-0.4925,-8.1625,0.9156,0.9156,
-0.48,-8.175,0.9197,0.9197,
-0.4675,-8.1875,0.9241,0.9241,
-0.455,-8.2,0.9288,0.9288,
-0.455,-8.2125,0.9228,0.9228,
-0.4425,-8.225,0.928,0.928,
-0.43,-8.2375,0.9336,0.9336,
-0.43,-8.25,0.9281,0.9281,
-0.4175,-8.2625,0.9342,0.9342,
-0.405,-8.275,0.9405,0.9405,
-0.405,-8.2875,0.9356,0.9356,
-0.3925,-8.3,0.9424,0.9424,
-0.38,-8.3125,0.9495,0.9495,
-0.3675,-8.325,0.9569,0.9569,
-0.3675,-8.3375,0.9527,0.9527,
-0.3675,-8.35,0.9487,0.9487,
-0.3675,-8.3625,0.9448,0.9448,
-0.355,-8.375,0.9527,0.9527,
-0.355,-8.3875,0.9487,0.9487,
-0.355,-8.4,0.9448,0.9448,
-0.355,-8.4125,0.9411,0.9411,
-0.355,-8.425,0.9375,0.9375,
-0.3425,-8.4375,0.9461,0.9461,
-0.3425,-8.45,0.9429,0.9429,
-0.3425,-8.4625,0.9398,0.9398,
-0.3425,-8.475,0.9369,0.9369,
-0.33,-8.4875,0.9464,0.9464,
-0.33,-8.5,0.9438,0.9438,
-0.33,-8.5125,0.9414,0.9414,
-0.33,-8.525,0.9392,0.9392,
-0.33,-8.5375,0.9371,0.9371,
-0.33,-8.55,0.9352,0.9352,
-0.33,-8.5625,0.9334,0.9334,
-0.3425,-8.575,0.9194,0.9194,
-0.3425,-8.5875,0.918,0.918,
-0.3425,-8.6,0.9167,0.9167,
-0.355,-8.6125,0.9031,0.9031,
-0.355,-8.625,0.9022,0.9022,
-0.355,-8.6375,0.9014,0.9014,
-0.3675,-8.65,0.8883,0.8883,
-0.3675,-8.6625,0.8879,0.8879,
-0.3675,-8.675,0.8876,0.8876,
-0.38,-8.6875,0.875,0.875,
-0.38,-8.7,0.875,0.875,
-0.3925,-8.7125,0.8625,0.8625,
-0.3925,-8.725,0.8625,0.8625,
-0.3925,-8.7375,0.8625,0.8625,
-0.405,-8.75,0.85,0.85,
-0.405,-8.7625,0.8501,0.8501,
-0.405,-8.775,0.8504,0.8504,
-0.4175,-8.7875,0.8383,0.8383,
-0.4175,-8.8,0.839,0.839,
-0.43,-8.8125,0.8274,0.8274,
-0.43,-8.825,0.8284,0.8284,
-0.4425,-8.8375,0.8172,0.8172,
-0.4425,-8.85,0.8186,0.8186,
-0.455,-8.8625,0.8079,0.8079,
-0.455,-8.875,0.8097,0.8097,
-0.4675,-8.8875,0.7994,0.7994,
-0.4675,-8.9,0.8017,0.8017,
-0.4675,-8.9125,0.8041,0.8041,
-0.48,-8.925,0.7945,0.7945,
-0.48,-8.9375,0.7974,0.7974,
-0.4925,-8.95,0.7883,0.7883,
-0.4925,-8.9625,0.7916,0.7916,
-0.505,-8.975,0.783,0.783,
-0.505,-8.9875,0.7867,0.7867,
-0.5175,-9,0.7787,0.7787,
-0.5175,-9.0125,0.7828,0.7828,
-0.53,-9.025,0.7748,0.7748,
-0.53,-9.0375,0.7787,0.7787,
-0.5425,-9.05,0.7711,0.7711,
-0.5425,-9.0625,0.7754,0.7754,
-0.555,-9.075,0.7683,0.7683,
-0.555,-9.0875,0.7731,0.7731,
-0.5675,-9.1,0.7666,0.7666,
-0.5675,-9.1125,0.7718,0.7718,
-0.58,-9.125,0.7659,0.7659,
-0.58,-9.1375,0.7715,0.7715,
-0.5925,-9.15,0.7659,0.7659,
-0.5925,-9.1625,0.7715,0.7715,
-0.605,-9.175,0.7662,0.7662,
-0.6175,-9.1875,0.7613,0.7613,
-0.63,-9.2,0.7567,0.7567,
-0.6425,-9.2125,0.7526,0.7526,
-0.6425,-9.225,0.7547,0.7547,
-0.655,-9.2375,0.7476,0.7476,
-0.6675,-9.25,0.7405,0.7405,
-0.68,-9.2625,0.7337,0.7337,
-0.6925,-9.275,0.7273,0.7273,
-0.705,-9.2875,0.7212,0.7212,
-0.7175,-9.3,0.7156,0.7156,
-0.73,-9.3125,0.71,0.71,
-0.7425,-9.3125,0.7156,0.7156,
-0.755,-9.325,0.7103,0.7103,
-0.7675,-9.3375,0.7046,0.7046,
-0.78,-9.35,0.6988,0.6988,
-0.7925,-9.35,0.7038,0.7038,
-0.805,-9.3625,0.6964,0.6964,
-0.8175,-9.3625,0.701,0.701,
-0.83,-9.375,0.6943,0.6943,
-0.8425,-9.3875,0.6852,0.6852,
-0.855,-9.3875,0.6885,0.6885,
-0.8675,-9.4,0.6801,0.6801,
-0.88,-9.4125,0.672,0.672,
-0.8925,-9.4125,0.676,0.676,
-0.905,-9.425,0.6681,0.6681,
-0.9175,-9.425,0.672,0.672,
-0.93,-9.4375,0.6643,0.6643,
-0.9425,-9.4375,0.6681,0.6681,
-0.955,-9.4375,0.672,0.672,
-0.9675,-9.45,0.6643,0.6643,
-0.98,-9.45,0.6681,0.6681,
-0.9925,-9.45,0.672,0.672,
-1.005,-9.4625,0.6643,0.6643,
-1.0175,-9.4625,0.6686,0.6686,
-1.03,-9.4625,0.6731,0.6731,
-1.0425,-9.4625,0.6708,0.6708,
-1.055,-9.4625,0.6653,0.6653,
-1.0675,-9.475,0.6714,0.6714,
-1.08,-9.475,0.6664,0.6664,
-1.0925,-9.475,0.6616,0.6616,
-1.105,-9.475,0.6569,0.6569,
-1.1175,-9.475,0.6525,0.6525,
-1.13,-9.475,0.6483,0.6483,
-1.1425,-9.475,0.6443,0.6443,
-1.155,-9.4875,0.6525,0.6525,
-1.1675,-9.4875,0.649,0.649,
-1.18,-9.4875,0.6458,0.6458,
-1.1925,-9.4875,0.6427,0.6427,
-1.205,-9.4875,0.6399,0.6399,
-1.2175,-9.4875,0.6374,0.6374,
-1.23,-9.4875,0.635,0.635,
-1.2425,-9.5,0.6453,0.6453,
-1.255,-9.5,0.6435,0.6435,
-1.2675,-9.5,0.6419,0.6419,
-1.28,-9.5,0.6406,0.6406,
-1.2925,-9.5,0.6395,0.6395,
-1.305,-9.5,0.6386,0.6386,
-1.3175,-9.5125,0.6505,0.6505,
-1.33,-9.5125,0.6501,0.6501,
-1.3425,-9.5125,0.65,0.65,
-1.355,-9.5125,0.65,0.65,
-1.3675,-9.5125,0.65,0.65,
-1.38,-9.5125,0.65,0.65,
-1.3925,-9.5125,0.65,0.65,
-1.405,-9.525,0.6625,0.6625,
-1.4175,-9.525,0.6625,0.6625,
-1.43,-9.525,0.6626,0.6626,
-1.4425,-9.525,0.663,0.663,
-1.455,-9.525,0.6636,0.6636
-1.4675,-9.525,0.6644,0.6644
-1.48,-9.525,0.6654,0.6654
-1.4925,-9.525,0.6667,0.6667
-1.505,-9.525,0.6683,0.6683
-1.5175,-9.525,0.67,0.67
-1.53,-9.525,0.672,0.672
-1.5425,-9.525,0.6742,0.6742
-1.555,-9.525,0.6766,0.6766
-1.5675,-9.525,0.6793,0.6793
-1.58,-9.525,0.6821,0.6821
-1.5925,-9.5375,0.6875,0.6875
-1.605,-9.5375,0.6875,0.6875
-1.6175,-9.5375,0.6876,0.6876
-1.63,-9.5375,0.688,0.688
-1.6425,-9.5375,0.6885,0.6885
-1.655,-9.5375,0.6893,0.6893
-1.6675,-9.5375,0.6903,0.6903
-1.68,-9.5375,0.6916,0.6916
-1.6925,-9.5375,0.6903,0.6903
-1.705,-9.5375,0.6893,0.6893
-1.7175,-9.5375,0.6885,0.6885
-1.73,-9.5375,0.688,0.688
-1.7425,-9.5375,0.6876,0.6876
-1.755,-9.5375,0.6875,0.6875
-1.7675,-9.5375,0.6875,0.6875
-1.78,-9.5375,0.6875,0.6875
-1.7925,-9.5375,0.6875,0.6875
-1.805,-9.5375,0.6875,0.6875
-1.8175,-9.5375,0.6875,0.6875
-1.83,-9.525,0.7,0.7
-1.8425,-9.525,0.6988,0.6988
-1.855,-9.525,0.6966,0.6966
-1.8675,-9.525,0.6947,0.6947
-1.88,-9.5125,0.7054,0.7054
-1.8925,-9.5125,0.704,0.704
-1.905,-9.5125,0.7028,0.7028
-1.9175,-9.5125,0.7018,0.7018
-1.93,-9.5125,0.701,0.701
-1.9425,-9.5,0.7129,0.7129
-1.955,-9.5,0.7126,0.7126
-1.9675,-9.5,0.7125,0.7125
-1.98,-9.4875,0.725,0.725
-1.9925,-9.4875,0.725,0.725
-2.005,-9.4875,0.725,0.725
-2.0175,-9.475,0.7357,0.7357
-2.03,-9.475,0.7337,0.7337
-2.0425,-9.4625,0.7442,0.7442
-2.055,-9.4625,0.7427,0.7427
-2.0675,-9.4625,0.7413,0.7413
-2.08,-9.45,0.7526,0.7526
-2.0925,-9.45,0.7517,0.7517
-2.105,-9.4375,0.7634,0.7634
-2.1175,-9.4375,0.7625,0.7625
-2.13,-9.4375,0.7603,0.7603
-2.1425,-9.425,0.7708,0.7708
-2.155,-9.425,0.769,0.769
-2.1675,-9.4125,0.7799,0.7799
-2.18,-9.4125,0.7786,0.7786
-2.1925,-9.4,0.79,0.79
-2.205,-9.4,0.7891,0.7891
-2.2175,-9.3875,0.8009,0.8009
-2.23,-9.375,0.8117,0.8117
-2.2425,-9.375,0.8097,0.8097
-2.255,-9.3625,0.8203,0.8203
-2.2675,-9.35,0.831,0.831
-2.28,-9.35,0.8286,0.8286
-2.2925,-9.3375,0.8385,0.8385
-2.305,-9.3375,0.8364,0.8364
-2.3175,-9.325,0.8468,0.8468
-2.33,-9.325,0.845,0.845
-2.3425,-9.3125,0.8559,0.8559
-2.355,-9.3125,0.8545,0.8545
-2.3675,-9.3,0.8654,0.8654
-2.38,-9.2875,0.8754,0.8754
-2.3925,-9.2875,0.8734,0.8734
-2.405,-9.275,0.8839,0.8839
-2.4175,-9.2625,0.8946,0.8946
-2.43,-9.2625,0.8914,0.8914
-2.4425,-9.25,0.9004,0.9004
-2.455,-9.25,0.8973,0.8973
-2.4675,-9.2375,0.9053,0.9053
-2.48,-9.2375,0.9011,0.9011
-2.4925,-9.225,0.9077,0.9077
-2.505,-9.2125,0.9146,0.9146
-2.5175,-9.2,0.9217,0.9217
-2.53,-9.1875,0.9291,0.9291
-2.5425,-9.1875,0.925,0.925
-2.555,-9.175,0.9329,0.9329
-2.5675,-9.1625,0.9409,0.9409
-2.58,-9.1625,0.9368,0.9368
-2.5925,-9.15,0.9448,0.9448
-2.605,-9.1375,0.9527,0.9527
-2.6175,-9.125,0.9605,0.9605
-2.63,-9.1125,0.9684,0.9684
-2.6425,-9.1,0.9737,0.9737
-2.655,-9.0875,0.9787,0.9787
-2.6675,-9.075,0.9839,0.9839
-2.68,-9.0625,0.9895,0.9895
-2.6925,-9.05,0.9899,0.9899
-2.705,-9.05,0.9884,0.9884
-2.7175,-9.0375,0.9906,0.9906
-2.73,-9.025,0.9914,0.9914
-2.7425,-9.0125,0.9925,0.9925
-2.755,-9,0.9939,0.9939
-2.7675,-8.9875,0.9956,0.9956
-2.78,-8.9875,0.9878,0.9878
-2.7925,-8.975,0.99,0.99
-2.805,-8.9625,0.9925,0.9925
-2.8175,-8.95,0.9939,0.9939
-2.83,-8.9375,0.9956,0.9956
-2.8425,-8.925,0.9977,0.9977
-2.855,-8.9125,1,1
-2.8675,-8.9,1.0027,1.0027
-2.88,-8.8875,1.0056,1.0056
-2.8925,-8.875,1.0027,1.0027
-2.905,-8.8625,1,1
-2.9175,-8.85,0.9977,0.9977
-2.93,-8.8375,0.9954,0.9954
-2.9425,-8.825,0.9926,0.9926
-2.955,-8.8125,0.99,0.99
-2.955,-8.8,0.9977,0.9977
-2.9675,-8.7875,0.9953,0.9953
-2.98,-8.775,0.9895,0.9895
-2.9925,-8.7625,0.9839,0.9839
-3.005,-8.75,0.9783,0.9783
-3.0175,-8.7375,0.9728,0.9728
-3.0175,-8.725,0.9783,0.9783
-3.03,-8.7125,0.9728,0.9728
-3.0425,-8.7,0.9657,0.9657
-3.055,-8.6875,0.9587,0.9587
-3.055,-8.675,0.9635,0.9635
-3.0675,-8.6625,0.9569,0.9569
-3.0675,-8.65,0.9612,0.9612
-3.08,-8.6375,0.954,0.954
-3.0925,-8.625,0.9471,0.9471
-3.105,-8.6125,0.9405,0.9405
-3.105,-8.6,0.9448,0.9448
-3.1175,-8.5875,0.9368,0.9368
-3.1175,-8.575,0.9398,0.9398
-3.13,-8.5625,0.9308,0.9308
-3.1425,-8.55,0.922,0.922
-3.1425,-8.5375,0.9247,0.9247
-3.155,-8.525,0.9146,0.9146
-3.155,-8.5125,0.9167,0.9167
-3.1675,-8.5,0.9055,0.9055
-3.18,-8.4875,0.8946,0.8946
-3.1925,-8.475,0.8839,0.8839
-3.1925,-8.4625,0.8857,0.8857
-3.1925,-8.45,0.8875,0.8875
-3.205,-8.4375,0.875,0.875
-3.2175,-8.425,0.8625,0.8625
-3.2175,-8.4125,0.8625,0.8625
-3.23,-8.4,0.85,0.85
-3.23,-8.3875,0.85,0.85
-3.2425,-8.375,0.8375,0.8375
-3.255,-8.3625,0.825,0.825
-3.255,-8.35,0.825,0.825
-3.255,-8.3375,0.825,0.825
-3.2675,-8.325,0.8125,0.8125
-3.2675,-8.3125,0.8125,0.8125
-3.28,-8.3,0.8,0.8
-3.28,-8.2875,0.8,0.8
-3.2925,-8.275,0.7875,0.7875
-3.2925,-8.2625,0.7875,0.7875
-3.305,-8.25,0.775,0.775
-3.305,-8.2375,0.775,0.775
-3.305,-8.225,0.775,0.775
-3.3175,-8.2125,0.7625,0.7625
-3.33,-8.2,0.75,0.75
-3.33,-8.1875,0.75,0.75
-3.33,-8.175,0.75,0.75
-3.33,-8.1625,0.75,0.75
-3.3425,-8.15,0.7375,0.7375
-3.3425,-8.1375,0.7375,0.7375
-3.3425,-8.125,0.7357,0.7357
-3.3425,-8.1125,0.7337,0.7337
-3.355,-8.1,0.7195,0.7195
-3.355,-8.0875,0.7179,0.7179
-3.355,-8.075,0.7164,0.7164
-3.355,-8.0625,0.7152,0.7152
-3.3675,-8.05,0.7018,0.7018
-3.3675,-8.0375,0.701,0.701
-3.3675,-8.025,0.7004,0.7004
-3.3675,-8.0125,0.7001,0.7001
-3.3675,-8,0.7,0.7
-3.38,-7.9875,0.6876,0.6876
-3.38,-7.975,0.688,0.688
-3.38,-7.9625,0.6885,0.6885
-3.38,-7.95,0.6893,0.6893
-3.38,-7.9375,0.6903,0.6903
-3.3925,-7.925,0.6792,0.6792
-3.3925,-7.9125,0.6806,0.6806
-3.3925,-7.9,0.6824,0.6824
-3.3925,-7.8875,0.6843,0.6843
-3.3925,-7.875,0.6865,0.6865
-3.3925,-7.8625,0.6875,0.6875
-3.405,-7.85,0.675,0.675
-3.405,-7.8375,0.675,0.675
-3.405,-7.825,0.675,0.675
-3.405,-7.8125,0.675,0.675
-3.405,-7.8,0.675,0.675
-3.405,-7.7875,0.675,0.675
-3.4175,-7.775,0.6625,0.6625
-3.4175,-7.7625,0.6625,0.6625
-3.4175,-7.75,0.6626,0.6626
-3.4175,-7.7375,0.663,0.663
-3.4175,-7.725,0.6636,0.6636
-3.4175,-7.7125,0.6644,0.6644
-3.4175,-7.7,0.6654,0.6654
-3.4175,-7.6875,0.6667,0.6667
-3.43,-7.675,0.6559,0.6559
-3.43,-7.6625,0.6576,0.6576
-3.43,-7.65,0.6597,0.6597
-3.43,-7.6375,0.6619,0.6619
-3.43,-7.625,0.6636,0.6636
-3.4425,-7.6125,0.6519,0.6519
-3.4425,-7.6,0.653,0.653
-3.4425,-7.5875,0.6543,0.6543
-3.4425,-7.575,0.6559,0.6559
-3.4425,-7.5625,0.6576,0.6576
-3.4425,-7.55,0.6597,0.6597
-3.4425,-7.5375,0.6619,0.6619
-3.4425,-7.525,0.6644,0.6644
-3.455,-7.5125,0.6543,0.6543
-3.455,-7.5,0.6559,0.6559
-3.455,-7.4875,0.6576,0.6576
-3.455,-7.475,0.6597,0.6597
-3.455,-7.4625,0.6619,0.6619
-3.455,-7.45,0.6644,0.6644
-3.455,-7.4375,0.6667,0.6667
-3.455,-7.425,0.6683,0.6683
-3.455,-7.4125,0.67,0.67
-3.455,-7.4,0.672,0.672
-3.4675,-7.3875,0.6619,0.6619
-3.4675,-7.375,0.6636,0.6636
-3.4675,-7.3625,0.6644,0.6644
-3.4675,-7.35,0.6654,0.6654
-3.4675,-7.3375,0.6667,0.6667
-3.4675,-7.325,0.6683,0.6683
-3.4675,-7.3125,0.67,0.67
-3.4675,-7.3,0.6681,0.6681
-3.48,-7.2875,0.6619,0.6619
-3.48,-7.275,0.6626,0.6626
-3.48,-7.2625,0.663,0.663
-3.48,-7.25,0.6636,0.6636
-3.48,-7.2375,0.6644,0.6644
-3.48,-7.225,0.6619,0.6619
-3.48,-7.2125,0.6597,0.6597
-3.48,-7.2,0.6576,0.6576
-3.48,-7.1875,0.6559,0.6559
-3.48,-7.175,0.6543,0.6543
-3.48,-7.1625,0.6522,0.6522
-3.48,-7.15,0.6496,0.6496
-3.48,-7.1375,0.6474,0.6474
-3.4925,-7.125,0.6576,0.6576
-3.4925,-7.1125,0.6559,0.6559
-3.4925,-7.1,0.6543,0.6543
-3.4925,-7.0875,0.653,0.653
-3.4925,-7.075,0.6519,0.6519
-3.4925,-7.0625,0.6511,0.6511
-3.4925,-7.05,0.6505,0.6505
-3.4925,-7.0375,0.6501,0.6501
-3.4925,-7.025,0.65,0.65
-3.4925,-7.0125,0.65,0.65
-3.4925,-7,0.65,0.65
-3.4925,-6.9875,0.65,0.65
-3.4925,-6.975,0.65,0.65
-3.4925,-6.9625,0.65,0.65
-3.4925,-6.95,0.65,0.65
-3.4925,-6.9375,0.65,0.65
-3.4925,-6.925,0.65,0.65
-3.4925,-6.9125,0.65,0.65
-3.4925,-6.9,0.6501,0.6501
-3.505,-6.8875,0.663,0.663
-3.505,-6.875,0.6636,0.6636
-3.505,-6.8625,0.6644,0.6644
-3.505,-6.85,0.6654,0.6654
-3.505,-6.8375,0.6667,0.6667
-3.505,-6.825,0.6683,0.6683
-3.505,-6.8125,0.67,0.67
-3.505,-6.8,0.672,0.672
-3.505,-6.7875,0.6742,0.6742
-3.505,-6.775,0.675,0.675
-3.505,-6.7625,0.675,0.675
-3.505,-6.75,0.675,0.675
-3.505,-6.7375,0.675,0.675
-3.505,-6.725,0.675,0.675
-3.5175,-6.7125,0.6875,0.6875
-3.5175,-6.7,0.6875,0.6875
-3.5175,-6.6875,0.6875,0.6875
-3.5175,-6.675,0.6875,0.6875
-3.5175,-6.6625,0.6875,0.6875
-3.5175,-6.65,0.6875,0.6875
-3.5175,-6.6375,0.6875,0.6875
-3.5175,-6.625,0.6876,0.6876
-3.5175,-6.6125,0.688,0.688
-3.5175,-6.6,0.6885,0.6885
-3.5175,-6.5875,0.6893,0.6893
-3.5175,-6.575,0.6903,0.6903
-3.5175,-6.5625,0.6916,0.6916
-3.5175,-6.55,0.693,0.693
