# x_m,y_m,w_tr_right_m,w_tr_left_m
-0.1550,-0.9375,1.3250,1.3250
-0.1675,-0.9375,1.3250,1.3250
-0.1800,-0.9375,1.3250,1.3250
-0.1925,-0.9250,1.3125,1.3125
-0.2050,-0.9250,1.3125,1.3125
-0.2175,-0.9250,1.3125,1.3125
-0.2300,-0.9250,1.3125,1.3125
-0.2425,-0.9250,1.3125,1.3125
-0.2550,-0.9250,1.3125,1.3125
-0.2675,-0.9250,1.3125,1.3125
-0.2800,-0.9250,1.3126,1.3126
-0.2925,-0.9250,1.3127,1.3127
-0.3050,-0.9250,1.3130,1.3130
-0.3175,-0.9250,1.3135,1.3135
-0.3300,-0.9250,1.3135,1.3135
-0.3425,-0.9250,1.3130,1.3130
-0.3550,-0.9250,1.3127,1.3127
-0.3675,-0.9250,1.3126,1.3126
-0.3800,-0.9250,1.3125,1.3125
-0.3925,-0.9250,1.3125,1.3125
-0.4050,-0.9250,1.3125,1.3125
-0.4175,-0.9250,1.3125,1.3125
-0.4300,-0.9250,1.3125,1.3125
-0.4425,-0.9250,1.3126,1.3126
-0.4550,-0.9250,1.3127,1.3127
-0.4675,-0.9250,1.3130,1.3130
-0.4800,-0.9250,1.3135,1.3135
-0.4925,-0.9250,1.3140,1.3140
-0.5050,-0.9250,1.3146,1.3146
-0.5175,-0.9250,1.3154,1.3154
-0.5300,-0.9250,1.3163,1.3163
-0.5425,-0.9250,1.3173,1.3173
-0.5550,-0.9250,1.3184,1.3184
-0.5675,-0.9250,1.3197,1.3197
-0.5800,-0.9250,1.3210,1.3210
-0.5925,-0.9250,1.3193,1.3193
-0.6050,-0.9250,1.3173,1.3173
-0.6175,-0.9250,1.3153,1.3153
-0.6300,-0.9250,1.3135,1.3135
-0.6425,-0.9250,1.3117,1.3117
-0.6550,-0.9250,1.3101,1.3101
-0.6675,-0.9125,1.3125,1.3125
-0.6800,-0.9125,1.3125,1.3125
-0.6925,-0.9125,1.3125,1.3125
-0.7050,-0.9125,1.3125,1.3125
-0.7175,-0.9125,1.3125,1.3125
-0.7300,-0.9125,1.3125,1.3125
-0.7425,-0.9125,1.3125,1.3125
-0.7550,-0.9125,1.3115,1.3115
-0.7675,-0.9250,1.2969,1.2969
-0.7800,-0.9250,1.2947,1.2947
-0.7925,-0.9250,1.2926,1.2926
-0.8050,-0.9250,1.2906,1.2906
-0.8175,-0.9250,1.2887,1.2887
-0.8300,-0.9250,1.2870,1.2870
-0.8425,-0.9250,1.2853,1.2853
-0.8550,-0.9250,1.2838,1.2838
-0.8675,-0.9375,1.2700,1.2700
-0.8800,-0.9375,1.2687,1.2687
-0.8925,-0.9375,1.2675,1.2675
-0.9050,-0.9375,1.2665,1.2665
-0.9175,-0.9375,1.2655,1.2655
-0.9300,-0.9375,1.2647,1.2647
-0.9425,-0.9375,1.2640,1.2640
-0.9550,-0.9500,1.2510,1.2510
-0.9675,-0.9500,1.2506,1.2506
-0.9800,-0.9500,1.2502,1.2502
-0.9925,-0.9500,1.2501,1.2501
-1.0050,-0.9500,1.2500,1.2500
-1.0175,-0.9625,1.2375,1.2375
-1.0300,-0.9625,1.2375,1.2375
-1.0425,-0.9625,1.2375,1.2375
-1.0550,-0.9625,1.2375,1.2375
-1.0675,-0.9750,1.2250,1.2250
-1.0800,-0.9750,1.2250,1.2250
-1.0925,-0.9750,1.2250,1.2250
-1.1050,-0.9750,1.2250,1.2250
-1.1175,-0.9875,1.2125,1.2125
-1.1300,-0.9875,1.2125,1.2125
-1.1425,-0.9875,1.2125,1.2125
-1.1550,-0.9875,1.2125,1.2125
-1.1675,-0.9875,1.2125,1.2125
-1.1800,-1.0000,1.2000,1.2000
-1.1925,-1.0000,1.2000,1.2000
-1.2050,-1.0000,1.2000,1.2000
-1.2175,-1.0000,1.2000,1.2000
-1.2300,-1.0125,1.1875,1.1875
-1.2425,-1.0125,1.1875,1.1875
-1.2550,-1.0125,1.1875,1.1875
-1.2675,-1.0125,1.1875,1.1875
-1.2800,-1.0250,1.1750,1.1750
-1.2925,-1.0250,1.1750,1.1750
-1.3050,-1.0250,1.1750,1.1750
-1.3175,-1.0250,1.1750,1.1750
-1.3300,-1.0375,1.1625,1.1625
-1.3425,-1.0375,1.1625,1.1625
-1.3550,-1.0375,1.1625,1.1625
-1.3675,-1.0375,1.1625,1.1625
-1.3800,-1.0500,1.1500,1.1500
-1.3925,-1.0500,1.1501,1.1501
-1.4050,-1.0500,1.1503,1.1503
-1.4175,-1.0625,1.1381,1.1381
-1.4300,-1.0625,1.1386,1.1386
-1.4425,-1.0625,1.1392,1.1392
-1.4550,-1.0750,1.1275,1.1275
-1.4675,-1.0750,1.1284,1.1284
-1.4800,-1.0750,1.1294,1.1294
-1.4925,-1.0875,1.1182,1.1182
-1.5050,-1.0875,1.1195,1.1195
-1.5175,-1.0875,1.1210,1.1210
-1.5300,-1.1000,1.1102,1.1102
-1.5425,-1.1000,1.1119,1.1119
-1.5550,-1.1000,1.1138,1.1138
-1.5675,-1.1125,1.1035,1.1035
-1.5800,-1.1125,1.1057,1.1057
-1.5925,-1.1125,1.1081,1.1081
-1.6050,-1.1250,1.0983,1.0983
-1.6175,-1.1250,1.1009,1.1009
-1.6300,-1.1250,1.1037,1.1037
-1.6425,-1.1375,1.0944,1.0944
-1.6550,-1.1375,1.0975,1.0975
-1.6675,-1.1375,1.1007,1.1007
-1.6800,-1.1375,1.1035,1.1035
-1.6925,-1.1500,1.0934,1.0934
-1.7050,-1.1500,1.0958,1.0958
-1.7175,-1.1500,1.0983,1.0983
-1.7300,-1.1625,1.0887,1.0887
-1.7425,-1.1625,1.0915,1.0915
-1.7550,-1.1625,1.0944,1.0944
-1.7675,-1.1625,1.0975,1.0975
-1.7800,-1.1750,1.0886,1.0886
-1.7925,-1.1750,1.0920,1.0920
-1.8050,-1.1750,1.0955,1.0955
-1.8175,-1.1875,1.0872,1.0872
-1.8300,-1.1875,1.0910,1.0910
-1.8425,-1.1875,1.0949,1.0949
-1.8550,-1.1875,1.0990,1.0990
-1.8675,-1.2000,1.0910,1.0910
-1.8800,-1.2000,1.0949,1.0949
-1.8925,-1.2000,1.0990,1.0990
-1.9050,-1.2000,1.1029,1.1029
-1.9175,-1.2125,1.0949,1.0949
-1.9300,-1.2125,1.0990,1.0990
-1.9425,-1.2125,1.1032,1.1032
-1.9550,-1.2250,1.0958,1.0958
-1.9675,-1.2250,1.1003,1.1003
-1.9800,-1.2250,1.1049,1.1049
-1.9925,-1.2375,1.0981,1.0981
-2.0050,-1.2375,1.1030,1.1030
-2.0175,-1.2375,1.1080,1.1080
-2.0300,-1.2500,1.1018,1.1018
-2.0425,-1.2500,1.1071,1.1071
-2.0550,-1.2625,1.1013,1.1013
-2.0675,-1.2625,1.1069,1.1069
-2.0800,-1.2750,1.1015,1.1015
-2.0925,-1.2875,1.0964,1.0964
-2.1050,-1.2875,1.1024,1.1024
-2.1175,-1.3000,1.0958,1.0958
-2.1300,-1.3125,1.0886,1.0886
-2.1425,-1.3125,1.0872,1.0872
-2.1550,-1.3250,1.0791,1.0791
-2.1675,-1.3375,1.0702,1.0702
-2.1800,-1.3375,1.0581,1.0581
-2.1925,-1.3500,1.0492,1.0492
-2.2050,-1.3625,1.0405,1.0405
-2.2175,-1.3750,1.0321,1.0321
-2.2300,-1.3875,1.0239,1.0239
-2.2425,-1.3875,1.0120,1.0120
-2.2550,-1.4000,1.0041,1.0041
-2.2675,-1.4125,0.9962,0.9962
-2.2675,-1.4250,1.0001,1.0001
-2.2800,-1.4375,0.9914,0.9914
-2.2925,-1.4500,0.9823,0.9823
-2.3050,-1.4625,0.9736,0.9736
-2.3050,-1.4750,0.9770,0.9770
-2.3175,-1.4875,0.9686,0.9686
-2.3300,-1.5000,0.9605,0.9605
-2.3425,-1.5125,0.9520,0.9520
-2.3550,-1.5250,0.9429,0.9429
-2.3675,-1.5375,0.9341,0.9341
-2.3800,-1.5500,0.9255,0.9255
-2.3925,-1.5625,0.9172,0.9172
-2.3925,-1.5750,0.9210,0.9210
-2.4050,-1.5875,0.9132,0.9132
-2.4175,-1.6000,0.9053,0.9053
-2.4175,-1.6125,0.9092,0.9092
-2.4300,-1.6250,0.9004,0.9004
-2.4425,-1.6375,0.8914,0.8914
-2.4425,-1.6500,0.8946,0.8946
-2.4550,-1.6625,0.8854,0.8854
-2.4675,-1.6750,0.8762,0.8762
-2.4800,-1.6875,0.8672,0.8672
-2.4800,-1.7000,0.8704,0.8704
-2.4925,-1.7125,0.8610,0.8610
-2.5050,-1.7250,0.8519,0.8519
-2.5050,-1.7375,0.8551,0.8551
-2.5175,-1.7500,0.8465,0.8465
-2.5175,-1.7625,0.8501,0.8501
-2.5300,-1.7750,0.8409,0.8409
-2.5425,-1.7875,0.8311,0.8311
-2.5425,-1.8000,0.8339,0.8339
-2.5425,-1.8125,0.8364,0.8364
-2.5550,-1.8250,0.8262,0.8262
-2.5675,-1.8375,0.8163,0.8163
-2.5675,-1.8500,0.8189,0.8189
-2.5800,-1.8625,0.8095,0.8095
-2.5800,-1.8750,0.8125,0.8125
-2.5925,-1.8875,0.8036,0.8036
-2.6050,-1.9000,0.7945,0.7945
-2.6050,-1.9125,0.7974,0.7974
-2.6175,-1.9250,0.7883,0.7883
-2.6175,-1.9375,0.7916,0.7916
-2.6300,-1.9500,0.7823,0.7823
-2.6300,-1.9625,0.7850,0.7850
-2.6425,-1.9750,0.7748,0.7748
-2.6425,-1.9875,0.7771,0.7771
-2.6550,-2.0000,0.7674,0.7674
-2.6550,-2.0125,0.7701,0.7701
-2.6675,-2.0250,0.7610,0.7610
-2.6675,-2.0375,0.7641,0.7641
-2.6800,-2.0500,0.7552,0.7552
-2.6800,-2.0625,0.7580,0.7580
-2.6925,-2.0750,0.7489,0.7489
-2.6925,-2.0875,0.7521,0.7521
-2.7050,-2.1000,0.7430,0.7430
-2.7050,-2.1125,0.7458,0.7458
-2.7175,-2.1250,0.7368,0.7368
-2.7175,-2.1375,0.7400,0.7400
-2.7300,-2.1500,0.7303,0.7303
-2.7300,-2.1625,0.7319,0.7319
-2.7300,-2.1750,0.7337,0.7337
-2.7425,-2.1875,0.7234,0.7234
-2.7550,-2.2000,0.7134,0.7134
-2.7550,-2.2125,0.7159,0.7159
-2.7550,-2.2250,0.7186,0.7186
-2.7675,-2.2375,0.7094,0.7094
-2.7675,-2.2500,0.7126,0.7126
-2.7800,-2.2625,0.7018,0.7018
-2.7800,-2.2750,0.7028,0.7028
-2.7925,-2.2875,0.6916,0.6916
-2.7925,-2.3000,0.6930,0.6930
-2.8050,-2.3125,0.6824,0.6824
-2.8175,-2.3250,0.6720,0.6720
-2.8175,-2.3375,0.6742,0.6742
-2.8175,-2.3500,0.6751,0.6751
-2.8300,-2.3625,0.6630,0.6630
-2.8300,-2.3750,0.6636,0.6636
-2.8425,-2.3875,0.6519,0.6519
-2.8425,-2.4000,0.6530,0.6530
-2.8425,-2.4125,0.6543,0.6543
-2.8550,-2.4250,0.6435,0.6435
-2.8550,-2.4375,0.6453,0.6453
-2.8675,-2.4500,0.6350,0.6350
-2.8675,-2.4625,0.6374,0.6374
-2.8800,-2.4750,0.6250,0.6250
-2.8800,-2.4875,0.6250,0.6250
-2.8800,-2.5000,0.6251,0.6251
-2.8925,-2.5125,0.6130,0.6130
-2.8925,-2.5250,0.6136,0.6136
-2.8925,-2.5375,0.6145,0.6145
-2.9050,-2.5500,0.6032,0.6032
-2.9050,-2.5625,0.6047,0.6047
-2.9175,-2.5750,0.5940,0.5940
-2.9175,-2.5875,0.5959,0.5959
-2.9175,-2.6000,0.5982,0.5982
-2.9175,-2.6125,0.6000,0.6000
-2.9300,-2.6250,0.5875,0.5875
-2.9300,-2.6375,0.5875,0.5875
-2.9300,-2.6500,0.5875,0.5875
-2.9425,-2.6625,0.5750,0.5750
-2.9425,-2.6750,0.5750,0.5750
-2.9425,-2.6875,0.5750,0.5750
-2.9550,-2.7000,0.5625,0.5625
-2.9550,-2.7125,0.5626,0.5626
-2.9550,-2.7250,0.5631,0.5631
-2.9550,-2.7375,0.5637,0.5637
-2.9675,-2.7500,0.5523,0.5523
-2.9675,-2.7625,0.5535,0.5535
-2.9800,-2.7750,0.5427,0.5427
-2.9800,-2.7875,0.5446,0.5446
-2.9800,-2.8000,0.5467,0.5467
-2.9800,-2.8125,0.5491,0.5491
-2.9925,-2.8250,0.5375,0.5375
-2.9925,-2.8375,0.5376,0.5376
-2.9925,-2.8500,0.5381,0.5381
-2.9925,-2.8625,0.5388,0.5388
-2.9925,-2.8750,0.5398,0.5398
-3.0050,-2.8875,0.5287,0.5287
-3.0050,-2.9000,0.5303,0.5303
-3.0050,-2.9125,0.5322,0.5322
-3.0050,-2.9250,0.5344,0.5344
-3.0050,-2.9375,0.5369,0.5369
-3.0175,-2.9500,0.5250,0.5250
-3.0175,-2.9625,0.5251,0.5251
-3.0175,-2.9750,0.5256,0.5256
-3.0300,-2.9875,0.5139,0.5139
-3.0300,-3.0000,0.5149,0.5149
-3.0300,-3.0125,0.5163,0.5163
-3.0300,-3.0250,0.5180,0.5180
-3.0300,-3.0375,0.5199,0.5199
-3.0300,-3.0500,0.5222,0.5222
-3.0425,-3.0625,0.5125,0.5125
-3.0425,-3.0750,0.5149,0.5149
-3.0425,-3.0875,0.5163,0.5163
-3.0425,-3.1000,0.5180,0.5180
-3.0550,-3.1125,0.5076,0.5076
-3.0550,-3.1250,0.5099,0.5099
-3.0550,-3.1375,0.5125,0.5125
-3.0550,-3.1500,0.5154,0.5154
-3.0550,-3.1625,0.5186,0.5186
-3.0550,-3.1750,0.5220,0.5220
-3.0675,-3.1875,0.5125,0.5125
-3.0675,-3.2000,0.5154,0.5154
-3.0675,-3.2125,0.5186,0.5186
-3.0675,-3.2250,0.5220,0.5220
-3.0675,-3.2375,0.5220,0.5220
-3.0800,-3.2500,0.5180,0.5180
-3.0800,-3.2625,0.5223,0.5223
-3.0800,-3.2750,0.5220,0.5220
-3.0800,-3.2875,0.5180,0.5180
-3.0925,-3.3000,0.5220,0.5220
-3.0925,-3.3125,0.5220,0.5220
-3.0925,-3.3250,0.5186,0.5186
-3.0925,-3.3375,0.5154,0.5154
-3.1050,-3.3500,0.5247,0.5247
-3.1050,-3.3625,0.5220,0.5220
-3.1050,-3.3750,0.5186,0.5186
-3.1050,-3.3875,0.5154,0.5154
-3.1175,-3.4000,0.5247,0.5247
-3.1175,-3.4125,0.5220,0.5220
-3.1175,-3.4250,0.5186,0.5186
-3.1300,-3.4375,0.5275,0.5275
-3.1300,-3.4500,0.5247,0.5247
-3.1300,-3.4625,0.5222,0.5222
-3.1425,-3.4750,0.5297,0.5297
-3.1425,-3.4875,0.5303,0.5303
-3.1425,-3.5000,0.5275,0.5275
-3.1550,-3.5125,0.5297,0.5297
-3.1550,-3.5250,0.5340,0.5340
-3.1550,-3.5375,0.5306,0.5306
-3.1550,-3.5500,0.5275,0.5275
-3.1675,-3.5625,0.5340,0.5340
-3.1675,-3.5750,0.5340,0.5340
-3.1675,-3.5875,0.5306,0.5306
-3.1675,-3.6000,0.5275,0.5275
-3.1675,-3.6125,0.5247,0.5247
-3.1800,-3.6250,0.5344,0.5344
-3.1800,-3.6375,0.5322,0.5322
-3.1800,-3.6500,0.5303,0.5303
-3.1800,-3.6625,0.5275,0.5275
